Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
209,1.0,0.9826388955116272,1.8612329455436338e-08,0.16566449403762817
210,1.0,0.9861111044883728,1.9037008414102274e-08,0.06416962295770645
211,1.0,0.9722222089767456,1.814861860793826e-08,0.21160835027694702
212,1.0,0.9965277910232544,1.862997933699262e-08,0.0064414627850055695
213,1.0,0.9930555820465088,1.629025092597658e-08,0.017608758062124252
214,1.0,0.9861111044883728,1.5460331681538264e-08,0.07162953913211823
215,1.0,0.9826388955116272,1.679219074901539e-08,0.10365498065948486
216,1.0,0.9861111044883728,1.549479300422263e-08,0.040770042687654495
217,1.0,0.9826388955116272,1.6170993433206604e-08,0.19698359072208405
218,1.0,0.9895833134651184,1.4910201073803364e-08,0.01613701321184635
219,1.0,0.9895833134651184,1.3283261601770846e-08,0.045288246124982834
220,1.0,0.9861111044883728,1.4237474310618836e-08,0.10213090479373932
221,1.0,0.9791666865348816,1.2625127610021991e-08,0.08760705590248108
222,1.0,0.9791666865348816,1.2943666582998503e-08,0.1985616385936737
223,1.0,0.9861111044883728,1.2852388486805921e-08,0.07562831044197083
224,1.0,0.9756944179534912,1.218630796273601e-08,0.11913596093654633
225,1.0,0.9791666865348816,1.2343441824214096e-08,0.10210920870304108
226,1.0,0.9756944179534912,1.064289456564893e-08,0.21700984239578247
227,1.0,0.9826388955116272,1.0752419399295832e-08,0.08792515844106674
228,1.0,0.9861111044883728,1.1729140325655862e-08,0.049195364117622375
229,1.0,0.9895833134651184,1.1214782880131224e-08,0.019814781844615936
230,1.0,0.9791666865348816,1.0855370824458532e-08,0.06532911211252213
231,1.0,0.9791666865348816,9.923210697593277e-09,0.20333348214626312
232,1.0,0.9895833134651184,9.583589921646762e-09,0.17008192837238312
233,1.0,0.9861111044883728,9.476745610470516e-09,0.1898099035024643
234,1.0,0.9791666865348816,9.810639411966804e-09,0.08155489712953568
235,1.0,0.9861111044883728,9.02162078375568e-09,0.09711184352636337
236,1.0,0.9791666865348816,8.608861179482119e-09,0.21563154458999634
237,1.0,0.9791666865348816,8.283326025093629e-09,0.20899823307991028
238,1.0,0.9826388955116272,7.771615351259697e-09,0.18145087361335754
239,1.0,0.9826388955116272,8.05908229040142e-09,0.19392554461956024
240,1.0,0.9930555820465088,7.64496110861046e-09,0.007570181507617235
241,1.0,0.9895833134651184,7.775128096909611e-09,0.1625143587589264
242,1.0,0.9861111044883728,7.397369827799594e-09,0.09865681082010269
243,1.0,0.9791666865348816,7.489477482636175e-09,0.20498163998126984
244,1.0,0.9895833134651184,7.129418833073942e-09,0.04532591998577118
245,1.0,0.9826388955116272,7.401051327349251e-09,0.10803040862083435
246,1.0,0.9895833134651184,5.9371045857403715e-09,0.1677914410829544
247,1.0,0.9861111044883728,6.267719232511126e-09,0.07218318432569504
248,1.0,0.9756944179534912,6.427640641959442e-09,0.2411530613899231
249,1.0,0.9930555820465088,5.9564659871114145e-09,0.03438224643468857
250,1.0,0.9861111044883728,5.606164865668006e-09,0.0357431136071682
251,1.0,0.9861111044883728,5.822613058370507e-09,0.06930942088365555
252,1.0,0.9791666865348816,5.684985371345874e-09,0.14077946543693542
253,1.0,0.9895833134651184,5.066822517107994e-09,0.16861990094184875
254,1.0,0.9826388955116272,5.682663672956778e-09,0.06311767548322678
255,1.0,0.9791666865348816,5.0132795692547916e-09,0.21696272492408752
256,1.0,0.9826388955116272,5.213391052194538e-09,0.060522422194480896
257,1.0,0.9791666865348816,4.920951646170124e-09,0.2289155125617981
258,1.0,0.9791666865348816,5.014607395992243e-09,0.10336705297231674
259,1.0,0.9756944179534912,4.411916609825539e-09,0.25319039821624756
260,1.0,0.9826388955116272,4.469011383179122e-09,0.07733957469463348
261,1.0,0.9791666865348816,4.570907652379219e-09,0.2171095758676529
262,1.0,0.9791666865348816,4.339137937847681e-09,0.2169702798128128
263,1.0,0.9861111044883728,4.225902294763273e-09,0.04809116572141647
264,1.0,0.9861111044883728,3.8604257568408684e-09,0.09750373661518097
265,1.0,0.96875,3.891717614834533e-09,0.28504863381385803
266,1.0,0.9756944179534912,3.796132297395616e-09,0.21428245306015015
267,1.0,0.9756944179534912,3.6558398530672775e-09,0.15042728185653687
268,1.0,0.9826388955116272,3.377452983954754e-09,0.11867979168891907
