Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
212,1.0,0.96875,4.525884833128657e-06,0.2637220621109009
213,1.0,0.96875,4.142343641433399e-06,0.2251313328742981
214,1.0,0.96875,4.210142378724413e-06,0.3671499788761139
215,1.0,0.96875,4.0737349991104566e-06,0.16953659057617188
216,1.0,0.9548611044883728,3.6473725231189746e-06,0.23851309716701508
217,1.0,0.9583333134651184,3.3518417694722302e-06,0.19284379482269287
218,1.0,0.9513888955116272,3.395339717826573e-06,0.39936602115631104
219,1.0,0.9583333134651184,3.818061486526858e-06,0.2399238795042038
220,1.0,0.96875,3.327259264551685e-06,0.22993972897529602
221,1.0,0.9513888955116272,3.145356004097266e-06,0.403028666973114
222,1.0,0.9756944179534912,2.666194404810085e-06,0.23066534101963043
223,1.0,0.9513888955116272,3.0934349979361286e-06,0.3633826971054077
224,1.0,0.9583333134651184,2.836390649463283e-06,0.34293603897094727
225,1.0,0.9583333134651184,2.646188249855186e-06,0.24698904156684875
226,1.0,0.9652777910232544,2.33721902986872e-06,0.1444694846868515
227,1.0,0.9583333134651184,2.2562564936379204e-06,0.2767165005207062
228,1.0,0.9583333134651184,2.278617557749385e-06,0.3075888454914093
229,1.0,0.9548611044883728,2.0941963612131076e-06,0.3038027584552765
230,1.0,0.9583333134651184,1.946742258951417e-06,0.3934987783432007
231,1.0,0.9618055820465088,1.9177200556441676e-06,0.254169762134552
232,1.0,0.9618055820465088,1.936225771714817e-06,0.32449430227279663
233,1.0,0.96875,1.8457257056070375e-06,0.12791210412979126
234,1.0,0.9756944179534912,1.5746666122140596e-06,0.2632662355899811
235,1.0,0.9652777910232544,1.6238346915997681e-06,0.2376096248626709
236,1.0,0.9409722089767456,1.6290492794723832e-06,0.38676583766937256
237,1.0,0.9479166865348816,1.5986893231456634e-06,0.421627402305603
238,1.0,0.9722222089767456,1.6091624956970918e-06,0.1786838173866272
239,1.0,0.9861111044883728,1.5025007087388076e-06,0.13673338294029236
240,1.0,0.9513888955116272,1.4238933090382488e-06,0.3555823564529419
241,1.0,0.9548611044883728,1.2568895044751116e-06,0.3527631163597107
242,1.0,0.96875,1.2283999240025878e-06,0.13458865880966187
243,1.0,0.9583333134651184,1.242140683643811e-06,0.23606617748737335
244,1.0,0.9513888955116272,1.208399339702737e-06,0.2722729444503784
245,1.0,0.96875,1.1008445426341495e-06,0.1398521065711975
246,1.0,0.9618055820465088,1.0281854656568612e-06,0.2276940941810608
247,1.0,0.9548611044883728,1.0216331247647759e-06,0.4417577385902405
248,1.0,0.9826388955116272,1.0678701301003457e-06,0.1240873709321022
249,1.0,0.9548611044883728,1.103346107811376e-06,0.18501006066799164
250,1.0,0.9444444179534912,9.56381086325564e-07,0.4247593581676483
251,1.0,0.9583333134651184,9.347000400339311e-07,0.37109383940696716
252,1.0,0.9548611044883728,7.63451055263431e-07,0.3762119710445404
253,1.0,0.9583333134651184,8.429038302892877e-07,0.32718056440353394
254,1.0,0.9583333134651184,8.061659286795475e-07,0.24278654158115387
255,1.0,0.9513888955116272,7.914060802249878e-07,0.2870510518550873
256,1.0,0.9305555820465088,8.713389547665429e-07,0.5636274814605713
257,1.0,0.9652777910232544,8.162822950907866e-07,0.2096000462770462
258,1.0,0.9618055820465088,6.941431820450816e-07,0.3019849359989166
259,1.0,0.9548611044883728,7.582577268294699e-07,0.31064343452453613
260,1.0,0.9583333134651184,6.287453970799106e-07,0.30437609553337097
261,1.0,0.9583333134651184,6.770185905224935e-07,0.31319859623908997
262,1.0,0.9513888955116272,6.166121124806523e-07,0.3542017936706543
263,1.0,0.9479166865348816,6.129358780526672e-07,0.32453110814094543
264,1.0,0.9513888955116272,6.049991725376458e-07,0.34097397327423096
265,1.0,0.9513888955116272,5.304848968989972e-07,0.4274853467941284
266,1.0,0.9409722089767456,5.236470315139741e-07,0.44738590717315674
267,1.0,0.9548611044883728,4.500602415191679e-07,0.4290311336517334
268,1.0,0.9583333134651184,4.822837809115299e-07,0.2128114104270935
269,1.0,0.9652777910232544,4.795484755959478e-07,0.2493288815021515
270,1.0,0.9583333134651184,5.03206763369235e-07,0.32899001240730286
271,1.0,0.9618055820465088,4.549980303636403e-07,0.30933281779289246
272,1.0,0.9618055820465088,4.262743118488288e-07,0.2964376211166382
273,1.0,0.9479166865348816,4.308671748276538e-07,0.3919706344604492
274,1.0,0.96875,3.657521574496059e-07,0.20160061120986938
275,1.0,0.9722222089767456,3.759956541671272e-07,0.22015391290187836
276,1.0,0.9583333134651184,3.5066901205027534e-07,0.23562629520893097
277,1.0,0.9618055820465088,3.3740241178747965e-07,0.3209596872329712
278,1.0,0.9583333134651184,3.143462379284756e-07,0.3847620189189911
279,1.0,0.9618055820465088,2.894785779972153e-07,0.21280930936336517
280,1.0,0.9444444179534912,3.7237259675748646e-07,0.39675992727279663
281,1.0,0.9583333134651184,2.9644380106219614e-07,0.19549809396266937
282,1.0,0.9618055820465088,3.104265147158003e-07,0.32138046622276306
283,1.0,0.9618055820465088,2.7778565936387167e-07,0.1685938835144043
284,1.0,0.9479166865348816,2.8987494715693174e-07,0.4040316343307495
285,1.0,0.9548611044883728,2.764324733561807e-07,0.3614118993282318
